SMA,WMA,Momentum,StochasticD,StochasticK,Williams,RSI,MACD,ADO,CCI,rendimento
8.780000000000001,9.094363636363637,1.540000000000001,71.5012022575588,82.29665071770339,17.703349282296614,49.59125792459129,-0.1182654000130494,0.480000000000004,88.72380952380972,-0.6295907660020861
8.954,9.25618181818182,1.7199999999999998,82.1721801283722,91.86602870813395,8.133971291866025,50.31208935611042,-0.0769597690823222,1.4999999999999871,85.97108245408384,2.11193241816261
9.118,9.37181818181818,1.3599999999999994,90.4416567345302,88.03827751196172,11.961722488038278,50.97008892481814,-0.0372276020830549,-0.2307692307692244,69.70450875125486,-0.8273009307135482
9.243,9.437636363636363,1.2599999999999998,94.64620218907568,79.54545454545458,20.454545454545425,51.454530963577,-0.001957012346041,-0.2307692307692244,51.85673478356432,-1.147028154327423
9.364,9.471636363636364,0.8200000000000003,97.44545964650747,71.91780821917806,28.082191780821947,51.90917661847899,0.0280150489020144,0.2499999999999944,40.925969819072286,-0.527426160337563
9.445000000000002,9.481818181818182,0.2899999999999991,94.868321357139,69.78417266187053,30.21582733812948,52.20262605858135,0.0529281290788389,0.6249999999999972,42.23433242506814,-0.10604453870625141
9.474000000000002,9.477272727272728,0.0700000000000002,84.51830100711865,48.14814814814819,51.85185185185182,52.29902792778896,0.0732755365653836,0.3333333333333267,34.47281119284542,0.0
9.494000000000003,9.491090909090907,0.1699999999999999,78.0567625455802,47.27272727272749,52.7272727272725,52.361238883778014,0.0914391686547681,0.7826086956521712,71.48067104303392,1.3800424628450214
9.520000000000003,9.517636363636363,0.1100000000000012,74.12961683699737,58.33333333333351,41.66666666666648,52.44441060006095,0.1084344194206574,1.3636363636363578,113.3848133848126,0.9424083769633551
9.536000000000003,9.548545454545454,0.2199999999999988,73.42614246479238,97.05882352941182,2.9411764705881738,52.49053747161244,0.1243536986053494,0.2941176470588174,109.27419354838632,0.5186721991701226
9.543000000000005,9.549272727272728,-0.1300000000000007,70.49059504008085,52.94117647058817,47.05882352941183,52.500564037000856,0.1363748468035023,-0.0526315789473674,80.17510944340215,-1.547987616099078
9.541000000000004,9.568727272727276,0.0600000000000005,69.83340393397336,85.29411764705912,14.705882352940868,52.47850467289722,0.1466247313841037,1.0714285714285832,103.73230373230372,1.1530398322851187
9.551000000000004,9.59581818181818,0.209999999999999,70.73545853571838,97.05882352941182,2.9411764705881738,52.502044761692346,0.1555164565226787,0.4999999999999889,115.95383570943564,0.4145077720207224
9.543000000000005,9.568363636363634,-0.0299999999999993,63.95738366940824,11.764705882353216,88.23529411764677,52.45550550180935,0.1585762156946,0.0,45.89473684210537,-2.992776057791524
9.563000000000002,9.584181818181818,0.2100000000000008,64.70677931807872,79.41176470588277,20.58823529411721,52.50897370156035,0.1607559022901563,1.7647058823529356,91.45658263305288,2.4468085106382986
9.593000000000002,9.612727272727271,0.3000000000000007,68.31659734600935,105.88235294117688,-5.88235294117687,52.59641223037261,0.1632375811351843,1.235294117647054,127.55666113875044,0.9345794392523255
9.622000000000003,9.634,0.1600000000000001,70.73582508438605,72.34042553191514,27.65957446808486,52.67857142857146,0.1653087379769736,0.866666666666658,118.14516129032236,-0.10288065843621075
9.646000000000004,9.664545454545456,0.1499999999999985,74.70420453102632,86.9565217391303,13.0434782608697,52.74246536209114,0.1678336919314057,0.5555555555555545,101.67597765363168,0.8238928939237722
9.670000000000003,9.70709090909091,0.1900000000000012,79.52304511073649,106.52173913043504,-6.521739130435043,52.805327288183626,0.171484205837898,0.6000000000000071,128.46441947565611,0.9193054136874546
9.690000000000005,9.74709090909091,0.3500000000000014,79.43254737317991,96.15384615384625,3.846153846153767,52.8539294249965,0.1754682060485154,0.1818181818181759,128.40809146877712,0.10121457489877805
9.703000000000005,9.743454545454544,0.0199999999999995,79.52304511073649,53.84615384615377,46.15384615384623,52.87596737084293,0.1759175367213773,-0.3999999999999982,61.76860899987961,-2.224469160768461
9.690000000000005,9.71018181818182,-0.1699999999999999,73.49363334603056,24.99999999999983,75.00000000000017,52.80696902654867,0.1715390710807931,0.3111111111111116,17.008024913163116,-1.5511892450879028
9.675000000000002,9.682909090909092,0.1399999999999988,67.06047826581664,32.727272727272634,67.27272727272737,52.7326338887746,0.1642137116551801,0.3333333333333361,-5.313634007258634,0.21008403361344463
9.678000000000004,9.638363636363634,-0.200000000000001,67.15673495030859,12.727272727272762,87.27272727272724,52.72405339144647,0.1534203117635809,0.0416666666666731,-23.826208829713305,-1.1530398322851076
9.691000000000004,9.653272727272729,0.0399999999999991,66.7155584797203,74.99999999999993,25.00000000000007,52.74754984792159,0.1453977993447077,1.5833333333333353,72.05720572057193,3.499469777306463
9.708000000000004,9.689454545454549,0.1799999999999997,65.79398985226928,96.66666666666671,3.3333333333332646,52.78336686787391,0.1411263867535966,1.3571428571428652,121.15343232192792,1.3319672131147708
9.760000000000003,9.784363636363636,0.4400000000000013,72.93494729907779,143.75000000000026,-43.75000000000026,52.928675786957086,0.1441064599295952,0.9444444444444408,171.15753355535395,3.4378159757330717
9.800000000000002,9.862545454545453,0.3099999999999987,73.8045125164691,95.65217391304338,4.347826086956622,53.0324957242468,0.1507110660859286,0.1818181818181788,165.31750314804813,-0.3910068426197566
9.827000000000004,9.926181818181815,0.2599999999999998,72.08850881619155,89.3617021276596,10.638297872340392,53.09301870803728,0.1584250647934792,-0.1333333333333301,127.66314376782378,-0.39254170755641526
9.877000000000004,10.028545454545451,0.7200000000000006,73.9624859029346,114.89361702127668,-14.893617021276665,53.22195704057277,0.1696273085900988,1.1904761904761856,153.08814400993168,2.364532019704435
9.936000000000003,10.098181818181818,0.7400000000000002,77.29346684859445,87.15596330275224,12.84403669724776,53.3788962698007,0.1802831567101996,0.3666666666666639,118.11400807500196,-1.2512030798845108
10.024000000000004,10.182545454545457,0.8600000000000012,83.9531307141407,91.5966386554622,8.403361344537789,53.62474696356273,0.1917269110722986,0.6799999999999997,101.9985295100594,1.3645224171540127
10.100000000000003,10.232727272727272,0.870000000000001,88.99973117250588,83.19327731092442,16.806722689075578,53.8264028056112,0.2012708536862215,0.5238095238095234,97.75256382282365,-0.9615384615384581
10.170000000000003,10.238181818181818,0.370000000000001,93.68445070828923,59.57446808510647,40.42553191489353,54.00396677823228,0.2062495380464166,-0.2666666666666722,52.40098142306341,-1.650485436893201
10.203000000000005,10.223636363636365,0.1999999999999993,90.18445070828923,39.99999999999994,60.00000000000006,54.07166123778498,0.2070518424164369,0.7727272727272702,47.9431784551648,-0.39486673247779436
10.242000000000004,10.237636363636367,0.0499999999999989,86.92403404162258,64.06249999999997,35.93750000000004,54.15498964298766,0.2074646651919019,1.0869565217391284,69.52240275726214,1.8830525272546916
10.246000000000004,10.242727272727274,0.08,77.65107485794908,51.02040816326529,48.97959183673471,54.139433551198216,0.2070328117306803,0.5681818181818188,79.29724596391236,-0.09727626459143934
10.240000000000004,10.221636363636362,-0.0199999999999995,70.2427202117428,21.56862745098064,78.43137254901936,54.09156452775771,0.2036209925276985,0.3043478260869572,49.262536873156414,-1.3631937682570427
10.240000000000004,10.205272727272726,-0.2400000000000002,62.86210555453242,15.555555555555644,84.44444444444436,54.06276100703969,0.1983332445132909,0.1818181818181759,29.200359389038333,0.19743336623889718
10.217000000000002,10.19072727272727,-0.0999999999999996,53.82172344424151,24.48979591836754,75.51020408163247,53.97164382749002,0.1918345425652712,0.3750000000000028,41.35135135135154,0.09852216748769127
10.203000000000005,10.17309090909091,-0.2800000000000011,46.738780175190776,16.326530612244905,83.67346938775509,53.91016939148906,0.1838983810575558,-0.0499999999999986,30.246085011185222,-0.3937007874015852
10.216000000000005,10.232545454545454,0.2299999999999986,47.57911630964456,100.0,0.0,53.92237335834891,0.1809928071967566,1.4482758620689695,125.12141280353237,4.051383399209496
10.230000000000002,10.273272727272724,0.3099999999999987,47.56487332431483,83.05084745762717,16.949152542372826,53.93755824790301,0.1797730685740752,0.296296296296297,134.2939481268014,-0.8547008547008517
10.283000000000005,10.351454545454544,0.5700000000000003,52.36500227337994,107.57575757575768,-7.575757575757682,54.06421752964992,0.1825117781582867,1.0,158.99662325132755,2.1072796934865856
10.344000000000005,10.427272727272726,0.4199999999999999,58.78166894004661,104.1666666666666,-4.166666666666574,54.212159521893966,0.1878565969590125,0.3636363636363577,160.71593320417054,0.37523452157597337
10.388000000000002,10.495636363636365,0.450000000000001,62.642085606713295,102.66666666666684,-2.6666666666668464,54.31379270940456,0.194512589445484,0.7000000000000053,154.34500648508427,0.18691588785046953
10.452000000000002,10.590545454545452,0.7799999999999994,69.2473618635575,117.07317073170738,-17.07317073170738,54.46651532349594,0.2040377162415126,1.0,155.8798148583981,1.7723880597014796
10.547000000000002,10.704727272727272,0.9299999999999996,78.6211113633574,115.30612244897962,-15.306122448979623,54.70379347274665,0.2169811496546274,0.8235294117647044,152.39438511652887,1.5582034830430747
10.631000000000002,10.785272727272728,0.8300000000000001,85.45265258199538,83.87096774193554,16.129032258064456,54.90514298505782,0.229730616271157,0.5769230769230788,136.21350244418056,-0.8122743682310474
10.699000000000002,10.823272727272728,0.7200000000000006,89.95679799015862,69.53124999999997,30.468750000000018,55.05524401754472,0.2390833430597597,0.0,80.28817587641115,-1.364877161055511
10.712000000000002,10.741636363636363,-0.2799999999999993,88.32414492893413,0.0,100.0,55.03624780316333,0.2367505193550045,-0.3720930232558145,-12.757201646091277,-5.442804428044279
10.696000000000002,10.679454545454549,-0.0700000000000002,79.54863472485249,12.24489795918359,87.75510204081641,54.94666956900293,0.2282904822937599,0.7586206896551722,-21.495399365963817,1.1707317073170742
10.738000000000005,10.709272727272724,0.1999999999999993,77.71974045528025,64.76190476190469,35.238095238095305,55.004304778303805,0.2229486296541298,1.4166666666666663,66.1738058998329,4.725168756026998
10.709000000000003,10.642363636363635,-0.33,68.77168850722828,18.09523809523804,81.90476190476197,54.864764333917726,0.2122968018014751,-0.441176470588229,11.3743389118304,-4.511970534069986
10.704000000000004,10.631636363636364,-0.0700000000000002,62.8312123167521,44.7619047619048,55.238095238095205,54.78561694097903,0.2023810476524338,0.6666666666666695,21.929824561403127,2.700096432015431
10.697000000000005,10.62181818181818,-0.2599999999999998,57.040736126275895,44.7619047619048,55.238095238095205,54.70390483578989,0.1930006200548668,0.5999999999999976,59.79233798782654,0.0
10.669000000000004,10.609636363636366,-0.4499999999999993,49.61913333881945,42.857142857142925,57.14285714285708,54.57471264367804,0.1837301247657182,0.6499999999999974,64.15042167841837,-0.187793427230043
10.635000000000003,10.622545454545453,-0.25,43.42185442725482,53.33333333333334,46.66666666666666,54.434852844666445,0.1761962507092993,0.6470588235294087,76.28937348563569,1.0348071495766664
10.581000000000005,10.588909090909093,-0.3900000000000005,38.36809098639459,33.33333333333326,66.66666666666674,54.2441309873896,0.1655711919514919,0.2564102564102551,64.71251409244648,-2.700186219739298
10.577000000000004,10.628727272727277,0.5500000000000007,40.27210884353745,88.57142857142858,11.428571428571422,54.17711560210442,0.158215301640957,0.853658536585369,90.1137357830277,3.349282296650724
10.644000000000004,10.691090909090912,0.5500000000000007,50.84353741496601,105.71428571428558,-5.714285714285584,54.29391169033251,0.1547258648067888,0.6400000000000006,128.29892866475095,1.1111111111111072
10.717000000000002,10.774,0.2400000000000002,61.53685583822571,119.17808219178066,-19.178082191780646,54.42131076597575,0.1561749619172923,1.5333333333333323,155.86206896551766,1.6483516483516425
10.738000000000005,10.838181818181818,0.7000000000000011,64.19110014464394,91.30434782608695,8.695652173913052,54.431948150972055,0.1599605111285336,0.0,141.44486692015246,-0.2702702702702675
10.793000000000005,10.871272727272729,0.2699999999999996,69.88157633512013,74.99999999999996,25.00000000000005,54.52997114065372,0.1625524192127572,0.5,128.06357172731109,-1.3550135501355087
10.791,10.841636363636365,-0.0199999999999995,68.2969521239899,28.91566265060243,71.08433734939756,54.492508571696845,0.1597099942581555,-0.0967741935483848,44.339250493096685,-2.6556776556776462
10.706,10.661454545454548,-0.8300000000000001,56.712327912859664,-71.08433734939756,171.08433734939757,54.24563359345955,0.1411531745007324,-0.7547169811320745,-90.96659191535826,-7.8080903104421395
10.627,10.504,-0.9000000000000004,53.34766625872432,9.210526315789505,90.78947368421048,54.01754950153891,0.113714285222824,0.7435897435897403,-68.32740213523094,0.40816326530610514
10.567000000000002,10.415454545454548,-0.3099999999999987,50.90906976749626,28.947368421052687,71.05263157894731,53.83427922814971,0.0860334054862944,0.7962962962962971,-35.063752276866886,3.0487804878048808
10.537000000000004,10.339636363636362,-0.6500000000000004,50.536262749952414,29.60526315789478,70.39473684210522,53.72725230285317,0.0595120211554859,0.5476190476190445,-13.192249553387384,0.09861932938854956
10.504,10.327454545454543,-0.4499999999999993,46.74490936649377,50.65789473684215,49.34210526315785,53.61622631438472,0.039543259257754,1.791666666666664,35.320088300220604,3.152709359605921
10.453,10.310363636363638,-0.6899999999999995,40.84453342664416,46.71052631578949,53.289473684210506,53.46870457648757,0.0237950416968717,0.523809523809519,45.37756525204202,-0.5730659025788065
10.393000000000002,10.318909090909091,-0.5700000000000003,34.189883102202934,52.63157894736842,47.368421052631575,53.3056949596333,0.0127751721809448,1.692307692307687,71.52124554005837,0.8645533141210304
10.333000000000002,10.332909090909093,-0.4499999999999993,30.12523779327845,50.65789473684215,49.34210526315785,53.14567388766365,0.0048612844062275,0.3200000000000003,72.98282756998353,-0.28571428571427804
10.296,10.372363636363636,-0.08,29.768094936135604,71.42857142857147,28.57142857142853,53.03874507114679,0.000474002546012,0.7499999999999981,99.54158480681072,0.764087870105068
10.268,10.382181818181817,0.5499999999999989,33.71863393423325,68.4210526315789,31.57894736842109,52.95392723563401,-0.0043407937903119,0.0,73.42657342657306,-1.8957345971564066
10.327000000000002,10.40436363636364,0.5500000000000007,48.09022556390986,72.63157894736847,27.368421052631525,53.0640727426516,-0.0086060408561926,1.2727272727272845,70.75432980382477,0.38647342995170586
10.372,10.397636363636362,0.1499999999999985,53.25612945407003,60.86956521739118,39.13043478260883,53.14288118478614,-0.0137438988468122,0.4399999999999977,50.32822757111549,-0.9624639076034835
10.373,10.35727272727273,0.0,53.21853546910762,28.57142857142868,71.42857142857132,53.130890052355895,-0.0211930346270504,-1.0,-7.612066535100914,-1.3605442176870652
10.378,10.325818181818184,-0.2700000000000013,52.49938846366295,22.4137931034481,77.5862068965519,53.126823980655246,-0.028991932314982,1.6249999999999862,22.929936305732006,0.49261083743841194
10.348,10.288,-0.2400000000000002,49.15773692101322,17.241379310344765,82.75862068965523,53.05384743227509,-0.0370103411393266,-0.1874999999999958,3.5042735042732547,-0.2941176470588225
10.308000000000002,10.226545454545455,-0.4900000000000002,44.48668428943427,0.0,100.0,52.959437086092585,-0.0470229862948109,-0.2500000000000044,-8.13990973565494,-1.5732546705997996
10.297,10.241454545454545,-0.08,45.66188255908099,64.38356164383566,35.61643835616433,52.92203780733895,-0.0522174946308139,0.9333333333333348,59.61716839531176,3.796203796203801
10.269000000000002,10.221999999999998,-0.3600000000000012,44.29472322238307,36.986301369862936,63.01369863013707,52.84819198165352,-0.0568631306144645,-0.499999999999995,51.09730848861282,-1.924927815206945
10.227,10.196727272727273,-0.2199999999999988,40.48519941285928,33.33333333333343,66.66666666666657,52.7468947261249,-0.0616831401588732,0.1578947368421102,40.85739282589688,-0.5888125613346284
10.176000000000002,10.126363636363635,-0.5500000000000007,32.2637838048738,-13.793103448275874,113.79310344827589,52.62753036437234,-0.0704585880993596,-0.3333333333333333,-4.863066291272122,-2.862783810463976
10.124000000000002,10.070727272727272,-0.4199999999999999,25.870191127528237,8.695652173912864,91.30434782608714,52.5076477217838,-0.080761168159164,0.8571428571428608,2.8520499108726827,0.304878048780477
10.078,10.017272727272728,-0.3200000000000003,20.1058152509504,3.225806451612838,96.77419354838716,52.40172924505631,-0.0919538486071569,-0.4444444444444356,-11.117392123610896,-0.405268490374866
10.023,9.930363636363635,-0.5999999999999996,15.219686886561146,-20.289855072463865,120.28985507246388,52.27824425962024,-0.1063175064567778,0.1935483870967755,-24.867862403605017,-2.3397761953204532
9.94,9.811636363636364,-0.8000000000000007,10.50771934092221,-24.705882352941284,124.70588235294127,52.09931208982356,-0.1251300794428002,0.1388888888888904,-65.03124276787852,-2.3958333333333415
9.892,9.766181818181815,-0.3200000000000003,12.292353339712296,35.08771929824563,64.91228070175438,51.98917137476447,-0.1409779439609849,0.9696969696969704,-22.17504128332229,3.415154749199578
9.897,9.79672727272727,-0.33,19.046739304624584,67.5438596491229,32.456140350877114,51.98225888028622,-0.1484950973838565,0.902439024390246,64.35269207501516,3.81836945304439
9.86,9.819090909090908,-0.1699999999999999,19.83610591251824,72.27722772277221,27.72277227722779,51.8969247411527,-0.1505785042168624,0.1052631578947348,90.1567597676452,-0.3976143141153132
9.825,9.815454545454546,-0.2900000000000009,22.0514542701556,59.13978494623654,40.86021505376346,51.8167517169933,-0.1513760184499568,-1.0000000000000118,57.32921386886357,-1.7964071856287345
9.806,9.836363636363636,0.0999999999999996,26.945969038088077,82.27848101265818,17.721518987341824,51.76788844014311,-0.1495463570787513,1.2500000000000084,100.8575689783742,1.0162601626016121
9.822,9.871636363636362,0.1300000000000007,37.31262115506756,89.87341772151899,10.12658227848101,51.78747254411861,-0.144941597510321,1.2142857142857242,115.38814040876152,0.6036217303823088
9.856,9.94218181818182,0.3800000000000008,47.66256813279824,112.19512195121968,-12.19512195121968,51.83945230213647,-0.1354359816820231,0.8076923076923062,130.59902860226669,2.100000000000013
9.883,9.986545454545457,0.5,56.1443353137239,88.04347826086946,11.956521739130544,51.87717135492532,-0.1245664571977011,-0.1666666666666732,109.34884130760425,-1.077375122429003
9.919,10.000545454545454,0.5900000000000016,65.45592951662246,72.82608695652179,27.17391304347821,51.93171274819062,-0.1151243517814473,0.3939393939393962,77.41420590582602,-1.3861386138613763
9.955,9.96618181818182,0.0400000000000009,72.17939131513499,42.52873563218397,57.47126436781602,51.98554625566889,-0.1101543994854921,0.1515151515151482,14.35406698564496,-2.309236947791171
9.976,9.956181818181816,-0.1600000000000001,72.98096421289664,43.103448275862064,56.896551724137936,52.01231581262356,-0.1055992865597765,1.6666666666666634,53.03274288781537,1.747173689619741
9.968,9.956909090909091,-0.0399999999999991,71.68112370252982,54.54545454545461,45.4545454545454,51.98803531042519,-0.1001527709867934,1.1538461538461495,69.2586832555726,0.8080808080808133
9.951,9.935454545454546,0.0099999999999997,67.54431002116169,30.909090909090857,69.09090909090915,51.947015060787386,-0.0960780505984357,0.1428571428571401,35.20726859738716,-1.3026052104208485
9.968,9.94618181818182,0.0700000000000002,67.63033152653801,59.99999999999993,40.000000000000064,51.96793529284308,-0.0905613763406583,0.8571428571428601,68.78306878306876,1.624365482233503
9.993,9.986545454545457,0.1899999999999995,68.67521069799946,92.72727272727256,7.272727272727432,52.00244244100415,-0.0815906248808407,1.2352941176470644,113.70143149284338,1.798201798201804
10.008,10.01509090909091,-0.0600000000000005,68.2333234713021,85.45454545454547,14.54545454545454,52.01886657614509,-0.0712536302716708,0.3571428571428607,110.62163485071062,-0.39254170755641526
10.022,10.077272727272728,0.25,68.97809699046584,119.64285714285704,-19.64285714285702,52.03341628154983,-0.057495727646366,1.1363636363636331,149.08370480435946,1.9704433497536922
10.035,10.11509090909091,0.2699999999999996,67.81263805326778,76.38888888888891,23.61111111111108,52.04597701149414,-0.0438361862053278,-0.1111111111111089,122.34893957583073,-1.159420289855062
10.074000000000002,10.172363636363636,0.6199999999999992,69.83558491317115,93.05555555555546,6.944444444444536,52.10430009149121,-0.0290734974533159,1.818181818181821,150.0519210799586,1.1730205278592365
10.132,10.215272727272728,0.4100000000000001,73.84358091517015,82.60869565217402,17.391304347825987,52.19676266554541,-0.0148424087818767,0.2307692307692381,119.12768776113364,-0.38647342995168366
10.175,10.251272727272728,0.3499999999999996,78.0839607252651,85.50724637681164,14.492753623188364,52.26344630204871,-0.0013241964635572,0.7777777777777724,112.42546643585295,0.19398642095052043
10.223,10.30309090909091,0.6100000000000012,82.77026034114219,101.40845070422556,-1.4084507042255745,52.337910655310175,0.0129670800044372,1.5000000000000089,118.75995129718058,1.2584704743465736
10.286,10.349818181818184,0.4700000000000006,89.67935125023311,100.0,0.0,52.43868643480662,0.0273212513583227,0.3571428571428481,113.44211344211348,0.19120458891013214
10.361999999999998,10.43781818181818,0.5800000000000001,99.3315251632766,156.52173913043487,-56.521739130434845,52.56003312172224,0.0451663604529964,2.0,180.6763285024156,2.767175572519065
10.419,10.510181818181822,0.6099999999999994,99.225464557216,91.6666666666666,8.333333333333396,52.649314032252434,0.0641417102923034,0.4000000000000107,163.73439273552836,-0.09285051067781103
10.452,10.521272727272729,0.1300000000000007,95.60538314608982,49.2537313432836,50.7462686567164,52.69465178387994,0.0787235989533766,-0.0999999999999976,92.26594301221182,-2.6022304832713727
10.471,10.537272727272727,0.3099999999999987,89.46199295419217,58.20895522388042,41.79104477611958,52.71703905850241,0.090486269723738,1.0,87.98882681564238,0.5725190839694472
10.485,10.518909090909093,0.0199999999999995,83.928367223198,21.05263157894722,78.94736842105277,52.73030004417405,0.0972158307965784,-0.1904761904761856,38.81520778072456,-1.6129032258064502
10.494000000000002,10.51072727272727,0.129999999999999,77.95614500097578,33.33333333333323,66.66666666666677,52.73545940821985,0.101205212996217,0.7894736842105302,48.23848238482382,0.6750241080038633
10.502,10.491818181818184,0.0600000000000005,71.87709361757658,21.81818181818197,78.18181818181803,52.738801942795405,0.1023089209485944,0.7741935483870962,57.40987983978611,-0.47892720306512704
10.491,10.440545454545456,-0.2400000000000002,62.00561426291431,-13.20754716981101,113.207547169811,52.708830148120725,0.0988314291535984,0.0,1.8041237113392303,-1.6361886429258843
10.479000000000005,10.413090909090908,-0.1400000000000005,54.70059008801415,28.35820895522381,71.6417910447762,52.677526173194586,0.0941222998681809,1.1666666666666643,20.769230769230816,1.1741682974559575
10.474,10.40418181818182,-0.3399999999999998,48.87969456562608,41.791044776119314,58.208955223880686,52.65751964832818,0.0899632962284301,1.7000000000000053,56.98924731182823,0.8704061895551174
10.441,10.398,-0.3200000000000003,37.62146004652197,43.9393939393938,56.0606060606062,52.59367428893826,0.0863180836499256,0.4705882352941182,59.70948012232414,0.09587727708533222
